taxa,3329_11-01-16,6100_12-27-16,1894_04-24-18,6070_08-30-17,6037_07-10-18,3660_09-20-16,5702_04-26-16,8118_02-09-16,1320_03-23-16,4489_11-17-15,4374_02-28-17,8186_11-22-16,6995_03-15-16,5338_08-04-17,0010_07-09-16,7786_11-08-16,7953_05-15-18,5287_10-19-16,4759_08-16-16,5913_01-24-17,4100_01-03-17,1203_01-23-17,4657_08-23-16,4582_05-23-17,9059_02-02-16,0963_05-23-17,1985_06-07-16,9591_03-14-17,1709_09-19-17,9120_02-09-16,8120_05-22-18,7768_08-15-17,3369_08-07-18,3898_12-27-16,8633_04-19-16,3227_08-15-17,3899_06-13-18,8507_05-03-16,2651_11-22-16,6753_10-30-18,4471_01-03-17,1593_09-12-17,7005_02-14-18,5975_07-18-17,5890_09-27-16,8012_12-09-15,9190_03-14-18,5160_07-19-16,6673_12-07-16,8344_05-02-17,9176_03-29-16,7551_11-02-16,3836_02-27-17,5432_01-27-16,2045_08-21-17,4954_11-23-16,3315_06-07-16,0354_01-10-17,0904_07-10-17,7660_05-01-18,4018_01-05-16,3321_03-08-16,3921_07-18-17,5600_07-10-17,0677_08-19-17,4546_04-26-16,9371_10-16-18,4913_03-07-17,3955_08-25-17,8158_04-12-16,3545_12-13-16,2409_08-02-16
Hippea,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
Desulfovibrio,4,1,100,24,4,12,612,5,2946,250,21,2491,125,44,5,6,13,0,4,98,127,5,10,329,76,2,63864,114,12,36,279,113,168,244,35,1137,132,2,111,80,8,9,62,240,23,1,66,49,5,4,4,134,82,346,144,4,3,7,4,15,1,1,325,235,447,11,90,74,63,69,3,0
Bilophila,404,30,46,19,69,1,113,1,142566,53,28,250066,30,40,4,264,1,1,52,4,6,277,4,22,0,0,43,112,218,1,71942,1,17,40,2,175851,3,5,8975,59,0,50,1,7,3,16,317,51513,2,0,82,17,203,31007,62,0,1,0,1,9,0,13,85,17,51,21,2,5,66,20597,1,7
Lawsonia,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,25,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,12,0,3,0,2,0,1,0,0
unclassified Desulfovibrionaceae,4,0,9,1,1,1,2966,0,1585,31,1,36,33,15,0,2,0,1,0,8,75,1,2,69,1,0,20,10,1,4,32,1,19,23,4,130,1,1,154,2,1,1,5,47,5,0,81,3,0,1,0,26,71,31,59,0,0,0,1,0,0,0,42,46,124,0,0,6,11,8,0,0
Desulfocurvus,0,0,5,0,1,0,24,0,15,3,1,1,5,39,0,0,0,0,0,5,6,0,1,9,0,0,0,3,1,0,1,0,6,6,0,8,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,4,16,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Halodesulfovibrio,0,0,0,2,0,3,0,0,4,3,3,1,0,1,0,0,0,0,0,12,16,0,0,5,2,0,0,1,0,1,0,0,0,1,0,2,1,2,2,3,0,0,1,1,1,0,0,0,2,0,1,1,0,4,0,0,0,1,0,1,0,1,16,0,1,2,0,1,0,0,0,0
Mailhella,1,0,2,0,0,0,12,0,514,6,0,4,2,1,0,0,0,0,0,4,15,0,0,22,0,0,5,2,0,0,76,6,8,3,1,652,1,1,1,1,0,1,1,28,0,0,9,0,0,1,1,2,6,12,30,0,1,0,0,0,0,0,8,70,44,1,0,4,2,19,0,0
Pseudodesulfovibrio,1,0,9,1,1,1,44,0,49,13,1,0,1,22,1,1,0,0,0,2,9,0,0,36,0,0,4,3,0,21,1,9,13,8,0,39,0,0,1,1,0,1,1,35,4,0,8,0,0,0,0,18,18,29,9,1,0,0,0,1,0,0,19,14,26,50,1,6,1,1,0,0
Desulfomicrobium,0,0,19,1,1,2,100,0,468,19,0,9,49,1,2,0,1,0,0,9,10,0,1,28,2,0,7,111,0,1,17,1,12,20,1,65,0,0,0,4,1,1,1,48,0,0,2,0,0,0,0,12,1,35,8,1,0,0,0,0,0,0,31,30,29,0,0,4,1,11,0,0
unclassified Desulfomicrobiaceae,0,0,1,0,0,0,18,0,10,4,0,0,0,0,0,0,0,0,0,1,2,0,1,8,0,0,7,0,0,1,0,1,3,1,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,3,1,4,0,0,0,2,2,0,0
Desulfoplanes,0,0,1,1,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,2,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
Desulfohalobium,0,0,0,0,0,0,19,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,4,4,0,0,0,1,1,0,0
Desulfonatronovibrio,1,0,2,0,0,1,0,0,20,4,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,2,0,4,0,0,0,4,0,2,0,0,1,1,0,1,1,34,0,0,0,0,0,0,0,2,0,12,2,0,0,0,0,1,0,0,0,5,14,0,2,0,1,1,1,0
Desulfonauticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Desulfovermiculus,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,3,0,0,0,3,0,0,0,0,2,5,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,1,0,0
Desulfonatronospira,0,0,3,2,0,0,1,0,4,5,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,4,0,0,3,1,0,1,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,5,0,1,0,0,1,0,0
Desulfonatronum,0,0,2,53,0,0,13,0,9,14,1,1,10,5,0,0,0,0,0,2,5,0,0,10,0,0,121,41,0,0,0,1,5,6,0,2,5,0,1,0,22,1,1,4,0,3,1,0,0,0,0,1,0,8,43,0,0,0,0,1,0,1,0,2,18,5,0,0,20,1,0,0
unclassified Desulfonatronaceae,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0
unclassified Desulfovibrionales,0,0,5,0,0,0,0,0,13,5,0,1,0,0,0,0,0,0,0,4,2,0,0,8,0,0,0,1,0,0,0,0,11,1,0,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,6,0,9,2,1,0,0,0,1,0,0,5,9,16,0,0,0,7,0,0,0
Desulfococcus,0,1,3,1,1,0,16,0,2,17,0,1,0,0,0,0,0,0,0,0,10,0,0,7,0,0,1,6,0,29,28,1,4,2,3,18,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0,2,1,18,7,0,0,0,0,0,0,0,5,5,31,0,0,2,12,0,0,0
Desulfobacter,0,0,4,0,0,15,45,0,18,14,2,0,2,0,0,0,0,2,0,7,9,0,0,18,8,0,8,6,0,2,15,1,10,3,7,15,1,0,0,0,0,1,9,3,2,0,1,0,0,0,0,5,7,62,3,0,0,1,0,0,0,1,15,6,21,0,6,10,3,7,1,0
Desulfobacterium,0,0,1,1,1,3,0,0,2,5,2,0,0,15,0,0,0,0,1,1,16,0,0,14,0,1,0,1,0,2,0,1,2,10,0,8,1,0,2,1,1,1,0,20,0,0,1,0,0,0,0,3,1,3,7,0,1,0,0,3,0,0,1,11,10,1,0,1,6,1,0,0
Desulfosarcina,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,12,4,2,1,0,0,0,1,0,0
Desulfobacula,0,0,3,1,0,1,41,0,11,6,0,1,5,2,0,0,0,0,0,4,6,0,0,13,2,0,0,5,0,1,0,1,0,11,0,18,0,0,2,4,2,33,0,10,3,0,5,0,0,0,0,6,0,20,20,0,0,0,0,3,0,0,6,9,6,5,0,2,2,4,0,0
Desulfofaba,0,0,2,1,1,0,18,0,0,7,8,0,0,0,0,0,0,0,0,1,3,0,0,9,1,0,0,0,0,0,26,0,0,2,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,2,4,1,1,0,0,3,0,0,4,0,29,1,1,2,0,3,0,0
Desulforegula,0,0,0,2,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,21,0,1,1,0,0,0,1,0,1,37,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0
Desulfatibacillum,0,0,3,0,0,0,32,0,5,6,0,0,1,0,0,0,0,0,0,3,9,0,0,13,3,0,5,8,0,0,0,0,11,6,0,15,1,0,1,1,0,0,2,9,1,0,2,0,0,0,0,9,6,30,5,0,0,0,0,0,0,0,3,16,23,0,1,2,3,2,0,0
unclassified Desulfobacteraceae,1,2,32,18,4,11,227,0,44,75,21,4,13,77,2,3,1,1,1,26,35,0,4,118,34,1,80,62,6,15,8,12,17,85,9,57,5,0,4,23,1,9,13,5,3,4,18,0,20,1,0,35,25,106,54,3,3,2,0,14,2,3,60,70,245,50,5,17,90,27,1,1
Desulfoluna,0,0,1,0,0,0,3,0,7,15,1,2,0,0,0,0,0,0,0,3,5,0,0,9,1,0,0,3,0,2,1,0,4,3,2,6,0,0,2,0,0,1,1,7,0,0,1,0,0,0,0,5,0,5,0,0,0,0,0,1,0,0,6,3,12,0,0,0,2,2,0,0
Desulfatirhabdium,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,1,0,0,4,0,14,0,0,2,1,1,0,0
Desulfamplus,0,0,0,0,0,4,4,0,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,3,2,0,0,0,2,1,3,0,3,1,0,0,1,0,1,1,33,0,0,1,0,3,0,0,4,1,14,3,0,0,0,0,1,0,1,19,1,2,0,0,1,0,2,0,0
Desulfatitalea,0,0,1,2,0,0,5,3,1,3,0,1,1,0,0,0,0,0,0,86,0,0,0,4,1,0,51,0,0,0,0,43,42,2,0,7,3,0,3,1,0,0,17,31,0,0,2,0,1,0,0,0,2,18,13,0,0,0,0,2,0,1,15,42,3,0,8,4,44,3,0,0
Desulfatiglans,0,0,1,0,0,0,41,0,3,1,0,0,0,0,0,0,0,0,0,0,12,0,0,11,0,0,0,2,0,0,0,0,1,2,0,6,0,1,2,0,0,0,0,1,2,0,3,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,3,2,0,0,3,0,1,0,0,0
Desulfobulbus,0,0,12,1,0,22,74,0,24,12,0,1,94,13,0,0,0,0,0,2,13,0,1,40,3,0,25,22,0,0,0,7,8,17,1,28,2,1,1,3,1,2,12,12,1,0,3,0,2,0,0,6,11,204,20,0,0,1,1,1,0,0,36,24,52,2,0,7,3,40,0,0
Desulforhopalus,0,0,1,0,0,0,0,1,9,2,1,0,3,6,0,0,0,1,1,0,0,0,0,8,0,0,1,0,1,7,0,2,0,6,2,7,2,1,3,0,0,0,1,1,4,0,0,0,1,0,0,1,1,3,2,0,2,0,0,1,0,0,1,2,1,51,0,1,2,0,0,0
Desulfofustis,0,0,5,0,0,0,8,0,2,1,0,2,0,2,0,0,0,0,1,9,1,0,0,9,2,0,0,3,0,1,0,33,8,4,0,12,0,0,3,0,0,4,6,5,0,0,0,0,0,0,0,10,1,3,9,0,0,0,0,1,0,0,1,2,5,0,1,6,8,0,0,0
Desulfocapsa,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,3,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1,0,0,0,3,13,0,0,0,1,0,0,0
Desulfotalea,0,0,0,0,0,0,24,0,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,0,5,0,0,0,9,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,4,7,0,1,1,0,0,0,0
unclassified Desulfobulbaceae,2,0,12,6,1,4,204,0,43,121,7,0,2,9,1,0,1,0,1,20,93,0,1,142,5,0,73,25,3,0,11,6,18,61,6,135,2,2,10,3,3,26,4,104,5,0,8,0,6,1,0,24,19,90,44,1,14,2,0,4,2,0,47,128,240,1,2,18,17,11,0,0
Desulfurivibrio,0,0,0,0,0,0,0,0,1,7,1,0,0,14,0,0,0,0,1,3,2,1,1,11,0,0,6,4,2,0,1,0,3,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,6,2,3,0,1,0,2,0,0,0,1,8,16,0,1,2,4,0,1,0
unclassified Desulfobacterales,0,0,3,0,1,1,6,0,7,35,1,1,2,3,0,0,0,0,0,3,8,1,0,28,3,0,78,4,1,3,7,3,3,8,2,12,1,0,1,0,0,0,1,13,2,0,0,0,0,0,0,21,1,30,7,0,0,1,0,2,0,0,10,16,15,0,0,5,14,6,0,0
Syntrophobacter,0,0,3,1,0,0,2,0,4,5,0,1,2,1,0,0,0,0,0,2,4,0,0,6,7,0,0,5,1,4,0,7,2,3,2,8,0,0,0,0,1,2,0,0,1,0,4,0,0,0,0,6,0,6,2,1,0,0,0,62,0,0,4,2,31,0,0,0,0,0,0,0
Desulfacinum,0,0,0,1,0,3,13,0,3,13,0,1,0,34,0,0,1,0,0,9,9,0,1,23,0,0,1,1,0,0,7,8,16,33,29,11,0,0,1,0,0,0,2,8,1,0,4,0,0,0,0,8,15,6,11,0,0,0,0,0,0,0,5,6,4,4,0,2,2,1,0,0
Thermodesulforhabdus,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,4,0,0,0,0,1,0,0,1,2,7,0,0,0,0,0,0,0
unclassified Syntrophobacteraceae,0,0,6,0,1,6,18,0,6,12,1,0,0,1,0,1,0,0,0,1,5,0,0,15,1,0,1,6,1,1,0,1,1,3,4,8,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,6,8,51,4,0,0,0,0,2,0,1,8,3,35,0,1,13,0,8,0,0
Desulfosoma,0,0,0,1,0,229,0,0,1,5,1,0,0,11,0,0,0,0,0,0,2,0,0,4,1,0,0,2,0,0,0,0,0,72,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,4,8,0,0,0,1,2,0,0
Desulfomonile,1,0,2,1,0,0,11,0,0,5,2,0,1,21,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,5,1,0,0,0,2,0,0,0
Syntrophus,0,0,9,1,0,0,63,0,7,16,0,2,1,9,1,0,0,0,0,1,5,0,0,8,0,0,0,2,0,1,3,1,2,9,1,7,0,0,1,1,2,0,0,0,1,0,2,0,1,0,0,11,2,13,3,0,0,0,0,1,1,1,9,22,26,1,0,4,0,1,0,0
Desulfobacca,0,0,2,0,0,0,13,0,1,5,2,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,5,0,0,2,0,0,3,8,0,10,0,0,0,1,2,0,2,2,1,0,4,0,0,0,0,4,1,4,3,0,0,0,0,1,0,0,3,0,13,0,1,4,2,2,0,0
Smithella,0,0,0,2,0,1,4,1,7,11,1,0,19,0,0,0,0,1,4,4,5,0,0,4,2,0,0,3,1,4,3,7,0,39,3,7,1,1,0,0,0,1,1,0,0,1,0,0,5,1,0,7,2,31,1,0,0,2,1,4,0,0,5,5,14,41,1,3,4,2,0,0
unclassified Syntrophaceae,1,1,31,18,3,15,375,2,66,103,10,12,107,166,4,1,1,0,6,20,87,0,2,150,5,0,171,62,47,12,29,5,19,115,3,175,2,0,10,37,5,7,65,43,16,1,6,3,1,1,0,53,62,237,157,0,6,4,1,18,2,0,112,129,318,18,8,29,47,20,1,0
Syntrophorhabdus,0,0,0,0,0,0,1,0,12,1,0,0,2,1,0,0,0,0,0,0,2,0,0,4,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,5,0,1,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0
unclassified Syntrophobacterales,0,0,3,5,1,1,21,0,7,12,1,2,2,3,2,1,0,0,0,22,12,0,0,20,1,0,46,18,0,0,2,30,10,17,0,29,0,0,0,0,2,0,9,67,2,0,6,0,0,0,0,15,13,9,15,0,0,0,0,0,0,0,8,19,17,0,0,0,7,0,0,0
Desulfarculus,0,0,2,0,0,0,23,0,8,0,0,10,1,0,0,0,0,0,0,1,4,0,0,12,0,1,0,3,0,0,0,0,0,2,0,17,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,15,2,0,0,0,0,1,0,0,1,2,19,0,0,0,1,1,0,0
Desulfocarbo,0,0,3,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,14,7,0,0,26,2,0,0,2,0,0,0,20,6,3,0,12,0,0,2,3,0,0,8,18,0,0,1,0,1,0,0,30,12,42,35,0,0,0,0,0,0,1,7,2,13,0,0,2,15,1,0,0
Dethiosulfatarculus,0,0,5,0,0,0,16,0,1,8,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,1,0,0,0,4,1,3,1,0,0,1,0,0,10,11,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,1,14,0,0,0,3,0,0
unclassified Desulfarculales,2,0,2,0,0,0,15,0,0,5,2,0,1,0,1,0,0,0,0,1,3,0,0,4,17,0,28,0,0,0,0,0,1,19,0,1,0,0,0,0,0,0,8,9,1,0,1,0,0,0,0,1,3,7,43,0,0,0,0,0,0,0,5,0,18,0,0,1,5,0,0,0
Bradymonas,0,0,4,0,0,0,12,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5,0,8,1,0,0,2,0,3,0,0,0,4,36,1,0,2,0,2,0,0
unclassified Bradymonadaceae,0,0,5,1,0,0,15,0,0,10,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,0,3,0,0,0,0,0,3,0,9,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0
unclassified Bradymonadales,0,0,3,1,0,0,13,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,1,1,0,0,0,1,0,28,0,8,0,0,0,1,0,0,0,18,2,0,4,0,0,0,0,0,9,11,1,0,0,0,0,0,0,0,1,2,1,3,0,2,0,0,0,0
Candidatus Desulfofervidus,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,2,0,0
unclassified Deltaproteobacteria (miscellaneous),16,2,260,69,11,47,526,5,216,407,59,20,439,95,15,10,75,4,5,106,221,2,17,429,57,1,372,329,20,117,405,75,130,407,20,478,68,12,42,55,14,49,67,284,123,2,110,0,42,7,2,145,133,920,235,9,13,15,6,83,3,11,240,335,704,51,44,104,144,141,1,2
Candidatus Adiutrix,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
Helicobacter,4,3,21,115,10,67,134,6,19,135,24,8,206,27,5,2,28,72,10,19,48,1,3,138,90,2,95,444,12,14,18,17,12,171,19,48,21,2,30,48,17,38,64,552,40,2,41,16,44,20,18,49,35,247,50,29,42,75,81,133,29,4,23,45,163,166,106,67,99,75,16,1
Sulfurimonas,1,0,10,23,2,5,53,0,4,9,1,18,142,2,0,1,0,0,0,1,8,0,0,37,1,0,27,79,1,1,1,1,0,30,3,28,29,0,3,6,3,1,13,77,11,0,0,0,0,0,0,1,0,72,12,2,0,3,0,8,0,2,9,14,10,150,2,18,8,42,0,0
Sulfuricurvum,0,1,4,2,1,0,59,1,2,3,0,0,0,0,0,0,0,0,0,1,1,1,1,6,0,0,1,7,0,3,0,1,1,4,5,46,1,0,3,0,2,0,0,3,1,0,0,0,0,0,0,5,0,25,21,0,0,3,0,8,0,0,11,9,16,0,0,13,5,2,0,0
unclassified Helicobacteraceae,0,0,1,6,0,3,12,0,2,0,16,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,1,15,0,0,1,0,2,27,0,1,0,21,0,0,0,0,0,2,0,0,10,2,14,4,0,3,0,1,0,0
Campylobacter,29,1,63,41717,6889,402,157211,81,152,264,109,34,142,44,42,1,851,2,8,94,73,598,708,112,71,0,187,26406,13,18,224,721,12,1408,67,226,13,13,499,1314,24,27,73,689071,358,186,13,2831,49,184,2,34,77,126932,168,10,349,8,3,195,8,76,116,145,4171,1114486,13,199450,15,4488,2,11
Sulfurospirillum,0,0,11,12,1,5,29,0,14,21,3,3,4,1,1,1,1,0,1,1,6,0,0,16,4,0,40,54,0,11,0,3,1,30,4,10,2,0,3,2,3,0,3,174,11,0,0,0,0,0,0,11,0,70,8,0,0,2,0,14,0,2,12,14,24,306,1,44,1,8,0,0
unclassified Campylobacteraceae,0,0,1,2,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,6,0,0,0,0,0,3,0,3,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,2,0,0,0,0,3,0,0,2,1,1,0,0
Arcobacter,3,2,25,124,73,1159,47,2,17,17,55,7,163,11,1,0,15,0,1,26,9,1,1,40,9,0,117,141,0,3,6,9,6,192,1,16,29,2,15,15,8,0,20,534,28,1,24,1,6,1,2,11,50,204,28,1,1,7,2,16,1,1,54,13,78,427,5,17,31,33,1,0
Aliiarcobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
unclassified Arcobacter group,2,0,3,6,1,10,2,0,13,5,0,1,142,9,3,0,0,0,0,0,2,0,0,6,7,0,2,31,1,4,12,0,0,37,1,2,2,1,1,2,3,1,0,86,2,1,0,0,6,0,1,1,5,52,21,0,0,0,0,8,1,1,5,5,7,204,23,2,0,9,0,0
Hydrogenimonas,0,0,1,2,0,0,13,85,23,88,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,2,4,0,0,0,0,1,39,0,2,1,1,1,0,5,1,0,0,0,0,0,0,0,4,13,16,0,0,0,0,0,0,0,26,0,4,2,0,4,0,1,0,0
Nitratifractor,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,1,0,1,0,0,3,0,3,0,0
unclassified Campylobacterales (miscellaneous),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,9,238,0,0,0,0,0,0
Nautilia,0,0,0,2,0,10,0,0,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,3,0,1,1,0,0,0,1,0,2,8,0,0,0,0,0,0,0,3,0,18,5,0,1,0,0,1,0,0,0,1,5,0,0,1,1,0,0,0
unclassified Epsilonproteobacteria (miscellaneous),0,0,2,0,0,1,1,0,0,1,3,0,2,11,0,0,0,0,0,1,0,0,0,0,1,0,1,9,0,0,13,0,0,4,0,0,0,0,2,0,0,0,1,7,2,0,0,0,10,0,0,1,0,12,0,0,0,0,2,0,0,0,0,2,14,0,1,1,0,3,2,0
Sulfurovum,3,0,3,5,1,3,7,0,4,4,1,1,21,12,0,1,2,0,11,3,1,0,1,9,3,0,36,10,1,3,0,0,2,32,0,2,0,0,2,3,2,1,16,36,2,1,1,0,4,0,1,0,5,47,6,0,0,56,0,87,0,0,8,14,28,8,7,52,6,3,0,0
Nitratiruptor,0,0,1,1,0,0,2,2,0,12,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,1,8,1,0,0,1,0,2,0,0,1,4,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,0,2,7,3,0,0,0,0,2,0,0
Fusobacterium,24,4,46,161,308,60,290,9,223,195,1826,46,357,155,16,4,387,1,13,39,78,46,1,152,55,0,47,10706,13,215,49,489,17,18893,35,72,109,24,377,374,9,18,117,518611,66,18,12,168,23,143,4,73,83,19623,100,1,10,8,7,96,14,30,90,129,394,244320,167,70,23,2171,12,8
Ilyobacter,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,7,0,0,0,0,0,9,0,8,0,0,3,1,1,0,1,16,2,0,0,0,0,0,0,2,0,11,0,0,0,0,0,3,0,0,1,0,2,6,0,0,0,0,0,0
Cetobacterium,1,0,1,8,0,9,16,0,1,3,6,1,62,8,0,0,1,0,0,11,21,0,0,96,10,0,0,83,0,8,1,1,1,25,0,13,11,0,1,5,4,1,1,350,3,0,2,1,6,1,1,13,1,39,24,0,0,2,0,8,0,1,7,3,14,266,0,7,0,12,0,0
unclassified Fusobacteriaceae,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,0,0,0,5,1,0,0,0,10,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,3,1,9,72,0,2,0,1,0,0
Psychrilyobacter,0,0,0,2,0,2,3,0,0,2,0,0,3,0,0,0,2,0,0,1,2,0,0,3,3,0,0,16,1,6,0,0,0,5,0,3,1,1,0,5,1,0,0,30,0,0,0,0,0,0,0,0,1,27,0,1,0,2,0,3,0,0,1,1,3,5,0,0,0,1,0,0
